ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2003-09-03,0.17053612729625925,-3.4292235883945534,4.439120491804475,0.17053612729625925,0.17053612729625925,0.4017148862901592,0.4017148862901592,0.4017148862901592,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724867198,0.006154743724867198,0.006154743724867198,0.3000894284748379,0.3000894284748379,0.3000894284748379,0.0,0.0,0.0,0.5722510135864185
2003-09-04,0.1706255086840329,-3.2326796452577633,4.636872108896315,0.1706255086840329,0.1706255086840329,0.3750141929701949,0.3750141929701949,0.3750141929701949,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581594132,0.0018649627581594132,0.0018649627581594132,0.27767851612158134,0.27767851612158134,0.27767851612158134,0.0,0.0,0.0,0.5456397016542278
2003-09-05,0.17071489007180654,-3.3688199356833515,4.296568707697684,0.17071489007180654,0.17071489007180654,0.3450212236633912,0.3450212236633912,0.3450212236633912,0.09547071409045407,0.09547071409045407,0.09547071409045407,-0.0030622275472657274,-0.0030622275472657274,-0.0030622275472657274,0.25261273712020293,0.25261273712020293,0.25261273712020293,0.0,0.0,0.0,0.5157361137351978
2003-09-08,0.1709830342351275,-3.3045678453513,4.219704639399401,0.1709830342351275,0.1709830342351275,0.2785324214906565,0.2785324214906565,0.2785324214906565,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.01677848320812818,0.01677848320812818,0.01677848320812818,0.16628322419207422,0.16628322419207422,0.16628322419207422,0.0,0.0,0.0,0.449515455725784
2003-09-09,0.17107241562290115,-3.507826769759754,4.592192185898409,0.17107241562290115,0.17107241562290115,0.23315940386254796,0.23315940386254796,0.23315940386254796,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438865086,0.0021317490438865086,0.0021317490438865086,0.13555694072820731,0.13555694072820731,0.13555694072820731,0.0,0.0,0.0,0.4042318194854491
2003-09-10,0.17116179701067483,-3.6340847681551485,4.62595940931804,0.17116179701067483,0.17116179701067483,0.20639425911518575,0.20639425911518575,0.20639425911518575,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724859373,0.006154743724859373,0.006154743724859373,0.10476880129987226,0.10476880129987226,0.10476880129987226,0.0,0.0,0.0,0.3775560561258606
2003-09-11,0.17125117839844844,-3.5976746934478316,4.74989566670879,0.17125117839844844,0.17125117839844844,0.1717921410299164,0.1717921410299164,0.1717921410299164,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581704346,0.0018649627581704346,0.0018649627581704346,0.07445646418129188,0.07445646418129188,0.07445646418129188,0.0,0.0,0.0,0.34304331942836486
2003-09-12,0.17134055978622212,-3.578225622885555,4.175885858260674,0.17134055978622212,0.17134055978622212,0.1375399993081813,0.1375399993081813,0.1375399993081813,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.003062227547257751,-0.003062227547257751,-0.003062227547257751,0.04513151276498496,0.04513151276498496,0.04513151276498496,0.0,0.0,0.0,0.30888055909440343
2003-09-15,0.17160870394954308,-3.76765600729016,3.9467732866561893,0.17160870394954308,0.17160870394954308,0.07979524392288473,0.07979524392288473,0.07979524392288473,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.01677848320813628,0.01677848320813628,0.01677848320813628,-0.03245395337570565,-0.03245395337570565,-0.03245395337570565,0.0,0.0,0.0,0.2514039478724278
2003-09-16,0.17169808533731673,-3.8128991751723387,4.17094626979451,0.17169808533731673,0.17169808533731673,0.04394758274257326,0.04394758274257326,0.04394758274257326,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438826137,0.0021317490438826137,0.0021317490438826137,-0.05365488039176345,-0.05365488039176345,-0.05365488039176345,0.0,0.0,0.0,0.21564566807989
2003-09-17,0.17178746672509038,-3.7398706288790136,4.029486841575177,0.17178746672509038,0.17178746672509038,0.029524942198539378,0.029524942198539378,0.029524942198539378,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724851547,0.006154743724851547,0.006154743724851547,-0.07210051561676625,-0.07210051561676625,-0.07210051561676625,0.0,0.0,0.0,0.20131240892362975
2003-09-18,0.17187684811286402,-4.075948866342417,4.073191610992664,0.17187684811286402,0.17187684811286402,0.009683680624244174,0.009683680624244174,0.009683680624244174,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581348207,0.0018649627581348207,0.0018649627581348207,-0.08765199622434476,-0.08765199622434476,-0.08765199622434476,0.0,0.0,0.0,0.1815605287371082
2003-09-19,0.17196622950063767,-3.914957140857601,4.280454571515174,0.17196622950063767,0.17196622950063767,-0.007842991648067586,-0.007842991648067586,-0.007842991648067586,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.003062227547232332,-0.003062227547232332,-0.003062227547232332,-0.10025147819128936,-0.10025147819128936,-0.10025147819128936,0.0,0.0,0.0,0.16412323785257008
2003-09-22,0.17223437366395863,-4.030575059788173,3.9467578114773296,0.17223437366395863,0.17223437366395863,-0.00870103498822162,-0.00870103498822162,-0.00870103498822162,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.01677848320813302,0.01677848320813302,0.01677848320813302,-0.12095023228680872,-0.12095023228680872,-0.12095023228680872,0.0,0.0,0.0,0.16353333867573702
2003-09-23,0.1723237550517323,-3.5987808777826005,4.073783957735162,0.1723237550517323,0.1723237550517323,-0.0251198017451733,-0.0251198017451733,-0.0251198017451733,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.00213174904389824,0.00213174904389824,0.00213174904389824,-0.12272226487952564,-0.12272226487952564,-0.12272226487952564,0.0,0.0,0.0,0.147203953306559
2003-09-24,0.17241313643950595,-4.048257364490901,4.183076143057582,0.17241313643950595,0.17241313643950595,-0.02075161163979704,-0.02075161163979704,-0.02075161163979704,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0061547437248772145,0.0061547437248772145,0.0061547437248772145,-0.12237706945512837,-0.12237706945512837,-0.12237706945512837,0.0,0.0,0.0,0.1516615247997089
2003-09-25,0.1725025178272796,-3.820179581027932,4.142979988829074,0.1725025178272796,0.1725025178272796,-0.022923975908349836,-0.022923975908349836,-0.022923975908349836,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.001864962758145842,0.001864962758145842,0.001864962758145842,-0.12025965275694979,-0.12025965275694979,-0.12025965275694979,0.0,0.0,0.0,0.14957854191892977
2003-09-26,0.17259189921505325,-4.085129751153037,4.380910556393997,0.17259189921505325,0.17259189921505325,-0.02434253268199012,-0.02434253268199012,-0.02434253268199012,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.003062227547253551,-0.003062227547253551,-0.003062227547253551,-0.11675101922519068,-0.11675101922519068,-0.11675101922519068,0.0,0.0,0.0,0.14824936653306311
2003-09-29,0.17286004337837424,-3.833133267325171,4.167283439177965,0.17286004337837424,0.17286004337837424,0.010283597795751536,0.010283597795751536,0.010283597795751536,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208123033,0.016778483208123033,0.016778483208123033,-0.10196559950282558,-0.10196559950282558,-0.10196559950282558,0.0,0.0,0.0,0.18314364117412577
2003-09-30,0.17294942476614786,-3.752622989743114,4.115036654268471,0.17294942476614786,0.17294942476614786,0.0006205453310345616,0.0006205453310345616,0.0006205453310345616,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438803165,0.0021317490438803165,0.0021317490438803165,-0.09698191780329987,-0.09698191780329987,-0.09698191780329987,0.0,0.0,0.0,0.17356997009718242
2003-10-01,0.1730388061539215,-3.4767308644610613,4.512960275855109,0.1730388061539215,0.1730388061539215,0.009016107638060801,0.009016107638060801,0.009016107638060801,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.006154743724869389,0.006154743724869389,0.006154743724869389,-0.09260935017726271,-0.09260935017726271,-0.09260935017726271,0.0,0.0,0.0,0.1820549137919823
2003-10-02,0.17312818754169515,-3.801630205571896,4.1829214549471665,0.17312818754169515,0.17312818754169515,0.008155781634506018,0.008155781634506018,0.008155781634506018,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.0018649627581538732,0.0018649627581538732,0.0018649627581538732,-0.08917989521410195,-0.08917989521410195,-0.08917989521410195,0.0,0.0,0.0,0.18128396917620115
2003-10-03,0.17321756892946882,-3.8980289636570022,3.9771068699498,0.17321756892946882,0.17321756892946882,0.005431864606057874,0.005431864606057874,0.005431864606057874,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472747718,-0.0030622275472747718,-0.0030622275472747718,-0.08697662193712144,-0.08697662193712144,-0.08697662193712144,0.0,0.0,0.0,0.1786494335355267
2003-10-06,0.1734857130927898,-3.967621440147483,4.014239751879282,0.1734857130927898,0.1734857130927898,0.022597878280391146,0.022597878280391146,0.022597878280391146,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208124407,0.016778483208124407,0.016778483208124407,-0.08965131901818735,-0.08965131901818735,-0.08965131901818735,0.0,0.0,0.0,0.19608359137318093
2003-10-07,0.17357509448056346,-3.674701400435535,4.121240597975704,0.17357509448056346,0.17357509448056346,0.0036625723490797206,0.0036625723490797206,0.0036625723490797206,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438764164,0.0021317490438764164,0.0021317490438764164,-0.09393989078525082,-0.09393989078525082,-0.09393989078525082,0.0,0.0,0.0,0.17723766682964318
2003-10-08,0.17366447586833708,-3.949721279319978,3.9945967111547964,0.17366447586833708,0.17366447586833708,0.001727699488508856,0.001727699488508856,0.001727699488508856,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724861566,0.006154743724861566,0.006154743724861566,-0.09989775832680682,-0.09989775832680682,-0.09989775832680682,0.0,0.0,0.0,0.17539217535684593
2003-10-09,0.17375385725611073,-3.7767213443459884,4.2158705304176465,0.17375385725611073,0.17375385725611073,-0.010063403655742018,-0.010063403655742018,-0.010063403655742018,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.001864962758161904,0.001864962758161904,0.001864962758161904,-0.107399080504358,-0.107399080504358,-0.107399080504358,0.0,0.0,0.0,0.1636904536003687
2003-10-10,0.17384323864388437,-3.7633375117324483,4.005109336063839,0.17384323864388437,0.17384323864388437,-0.023841172251040918,-0.023841172251040918,-0.023841172251040918,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472667938,-0.0030622275472667938,-0.0030622275472667938,-0.11624965879422822,-0.11624965879422822,-0.11624965879422822,0.0,0.0,0.0,0.15000206639284347
2003-10-13,0.17411138280720534,-4.0577680709449755,4.1269549999072925,0.17411138280720534,0.17411138280720534,-0.03580708386609008,-0.03580708386609008,-0.03580708386609008,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208125774,0.016778483208125774,0.016778483208125774,-0.14805628116466996,-0.14805628116466996,-0.14805628116466996,0.0,0.0,0.0,0.13830429894111526
2003-10-14,0.174200764194979,-3.909219719363008,4.194569834553054,0.174200764194979,0.174200764194979,-0.0616192417210816,-0.0616192417210816,-0.0616192417210816,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438725194,0.0021317490438725194,0.0021317490438725194,-0.15922170485540824,-0.15922170485540824,-0.15922170485540824,0.0,0.0,0.0,0.11258152247389741
2003-10-15,0.17429014558275266,-3.7953495533415347,4.054039944879842,0.17429014558275266,0.17429014558275266,-0.06836373687320862,-0.06836373687320862,-0.06836373687320862,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724855223,0.006154743724855223,0.006154743724855223,-0.16998919468851797,-0.16998919468851797,-0.16998919468851797,0.0,0.0,0.0,0.10592640870954403
2003-10-16,0.1743795269705263,-3.9221160591650004,4.107811398167525,0.1743795269705263,0.1743795269705263,-0.08258820173161768,-0.08258820173161768,-0.08258820173161768,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581729248,0.0018649627581729248,0.0018649627581729248,-0.17992387858024472,-0.17992387858024472,-0.17992387858024472,0.0,0.0,0.0,0.09179132523890862
2003-10-17,0.17446890835829995,-3.9430660999016554,4.120056342497309,0.17446890835829995,0.17446890835829995,-0.09618141920200163,-0.09618141920200163,-0.09618141920200163,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472413753,-0.0030622275472413753,-0.0030622275472413753,-0.18858990574521434,-0.18858990574521434,-0.18858990574521434,0.0,0.0,0.0,0.07828748915629832
2003-10-20,0.17473705252162092,-4.031934704959098,3.9818264462360853,0.17473705252162092,0.17473705252162092,-0.09061179528602342,-0.09061179528602342,-0.09061179528602342,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208115792,0.016778483208115792,0.016778483208115792,-0.20286099258459334,-0.20286099258459334,-0.20286099258459334,0.0,0.0,0.0,0.0841252572355975
2003-10-21,0.17482643390939456,-3.6342256929047245,4.078544998694767,0.17482643390939456,0.17482643390939456,-0.10489740722812783,-0.10489740722812783,-0.10489740722812783,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438881484,0.0021317490438881484,0.0021317490438881484,-0.2024998703624701,-0.2024998703624701,-0.2024998703624701,0.0,0.0,0.0,0.06992902668126673
2003-10-22,0.1749158152971682,-3.9966029498926496,4.067114445916268,0.1749158152971682,0.1749158152971682,-0.09746734703425174,-0.09746734703425174,-0.09746734703425174,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724879406,0.006154743724879406,0.006154743724879406,-0.19909280484958528,-0.19909280484958528,-0.19909280484958528,0.0,0.0,0.0,0.07744846826291647
2003-10-23,0.17500519668494188,-3.9336854156581236,4.330151606162268,0.17500519668494188,0.17500519668494188,-0.0951009199429125,-0.0951009199429125,-0.0951009199429125,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.001864962758183947,0.001864962758183947,0.001864962758183947,-0.19243659679155056,-0.19243659679155056,-0.19243659679155056,0.0,0.0,0.0,0.07990427674202938
2003-10-24,0.17509457807271553,-4.020942138741458,3.8470024352260648,0.17509457807271553,0.17509457807271553,-0.0899880922316857,-0.0899880922316857,-0.0899880922316857,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.003062227547215956,-0.003062227547215956,-0.003062227547215956,-0.18239657877492388,-0.18239657877492388,-0.18239657877492388,0.0,0.0,0.0,0.08510648584102982
2003-10-27,0.1753627222360365,-4.018806642355296,4.271917773155457,0.1753627222360365,0.1753627222360365,-0.019480169037537264,-0.019480169037537264,-0.019480169037537264,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208123893,0.016778483208123893,0.016778483208123893,-0.13172936633611526,-0.13172936633611526,-0.13172936633611526,0.0,0.0,0.0,0.15588255319849922
2003-10-28,0.17545210362381014,-3.6147365627814025,4.1210436231179965,0.17545210362381014,0.17545210362381014,-0.010681172749342466,-0.010681172749342466,-0.010681172749342466,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438702244,0.0021317490438702244,0.0021317490438702244,-0.10828363588366682,-0.10828363588366682,-0.10828363588366682,0.0,0.0,0.0,0.16477093087446767
2003-10-29,0.17554148501158376,-3.788700850513517,4.359270919050365,0.17554148501158376,0.17554148501158376,0.01973882077372187,0.01973882077372187,0.01973882077372187,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.006154743724871579,0.006154743724871579,0.006154743724871579,-0.08188663704160382,-0.08188663704160382,-0.08188663704160382,0.0,0.0,0.0,0.19528030578530564
2003-10-30,0.17563086639935743,-3.8849216670521742,4.222224835777303,0.17563086639935743,0.17563086639935743,0.044501479384329294,0.044501479384329294,0.044501479384329294,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581513227,0.0018649627581513227,0.0018649627581513227,-0.052834197464276124,-0.052834197464276124,-0.052834197464276124,0.0,0.0,0.0,0.22013234578368673
2003-10-31,0.1757202477871311,-3.653132352829258,4.5206126607782915,0.1757202477871311,0.1757202477871311,0.0709291155264275,0.0709291155264275,0.0709291155264275,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472079784,-0.0030622275472079784,-0.0030622275472079784,-0.021479371016818634,-0.021479371016818634,-0.021479371016818634,0.0,0.0,0.0,0.2466493633135586
